ID,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Fees,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Score1,Score2,Utility,Bad
A5647,7,425,32,7,0,7,7,32,0,0,7,0,0,585.8128221,909,0.016470588,0
A5648,7,250,220,106,0,25,25,137,15,0,7,1,0,813.5768158,699,0.42332,0
A5649,7,350,243,232,0,25,25,50,30,0,7,2,0,406.6438861,750,0.661971429,0
A5650,7,350,340,323,0,25,25,30,0,0,10,3,0,579.1524479,650,0.923057143,0
A5651,7,350,312,287,0,25,25,50,15,0,7,2,0,68.20754592,703,0.820342857,0
A5652,7,450,357,342,0,25,25,25,0,0,7,3,0,342.2102145,673,0.759444444,0
A5653,7,450,267,418,0,25,25,45,161,0,32,3,0,59.90712892,669,0.928888889,1
A5654,7,250,248,257,7,25,32,75,75,0,7,2,0,703.8530832,655,1.02732,0
A5655,7,250,175,234,0,25,25,25,76,0,7,1,0,282.8359321,672,0.93436,0
A5656,7,400,201,314,0,25,25,201,307,0,7,0,0,134.8412224,654,0.78415,0
A5657,7,250,166,7,0,7,7,303,126,0,18,0,0,21.57071536,633,0.028,1
A5658,7,250,284,257,7,25,32,45,9,0,7,2,0,739.9385757,644,1.02732,1
A5659,7,300,252,306,6,25,31,50,94,0,7,2,0,914.8720665,666,1.019833333,0
A5660,7,350,347,355,5,25,30,26,24,0,7,3,0,900.7730145,650,1.013685714,0
A5661,7,250,210,158,0,25,25,100,40,0,7,2,0,773.1706043,649,0.63284,0
A5662,7,250,8,7,0,7,7,8,0,0,7,0,0,785.8981693,921,0.02824,1
A5663,7,250,200,228,0,25,25,30,47,0,9,2,0,746.2502859,661,0.91288,1
A5664,7,400,398,407,7,25,32,50,49,0,7,3,0,423.4056586,656,1.0179,0
A5665,7,300,335,353,53,25,78,440,451,0,7,0,0,571.8144343,686,1.177733333,0
A5666,7,350,326,324,0,25,25,30,18,0,7,3,0,447.7475424,651,0.925085714,0
A5667,7,250,205,244,0,25,25,90,119,0,9,2,0,16.23446213,747,0.97764,0
A5668,7,250,82,77,0,0,0,35,33,0,7,0,0,51.30662139,,0.30888,0
A5669,7,250,173,230,0,25,25,100,149,0,7,2,0,421.4297343,771,0.92156,0
A5670,7,250,243,188,0,25,25,461,361,0,20,25,0,170.9187081,912,0.7524,0
A5671,7,250,119,36,0,25,25,200,110,0,7,0,0,539.625916,756,0.14516,0
A5672,7,300,278,276,0,25,25,25,13,0,7,2,0,297.4180884,657,0.920566667,0
A5673,7,250,238,60,0,25,25,241,77,0,18,0,33,521.8517119,689,0.24,0
A5674,7,250,226,205,0,25,25,30,0,0,7,2,0,209.1738146,812,0.81976,0
A5675,7,325,294,278,0,25,25,60,22,0,20,2,0,214.3135955,726,0.856738462,1
A5676,7,250,226,231,0,25,25,25,19,0,9,2,0,80.52583377,684,0.925,0
A5677,7,250,287,247,0,25,25,62,0,0,20,2,0,598.6267402,648,0.98944,1
A5678,7,350,251,238,0,25,25,40,18,0,7,2,0,80.52095074,733,0.680914286,0
A5679,7,250,213,7,0,7,7,193,0,0,7,0,20,724.8848148,922,0.028,0
A5680,7,250,93,161,0,25,25,93,154,0,7,0,0,521.5179318,756,0.64524,0
A5681,7,250,210,193,0,25,25,25,0,0,7,2,0,376.6579578,673,0.77368,0
A5682,7,250,293,251,1,25,26,93,42,0,7,2,0,788.1163161,636,1.00584,1
A5683,7,300,18,7,0,7,7,18,0,0,7,0,0,537.8168603,940,0.023333333,0
A5684,7,250,275,155,0,25,25,100,0,0,7,2,29,537.4739276,646,0.61884,1
A5685,7,300,284,270,0,25,25,30,4,0,9,2,0,334.7054283,663,0.9003,0
A5686,7,350,28,7,0,7,7,28,0,0,7,0,0,677.9921289,933,0.020171429,0
A5687,7,300,311,284,0,25,25,36,0,0,7,2,0,496.7037377,677,0.947766667,0
A5688,7,250,27,7,0,7,7,27,0,0,7,0,0,379.9199747,902,0.028,0
A5689,7,250,60,147,0,25,25,60,140,0,7,0,0,605.1075033,693,0.58904,0
A5690,7,350,375,334,0,25,25,50,0,0,7,3,0,728.5319743,668,0.955628571,1
A5691,7,400,388,410,10,25,35,50,58,0,11,3,0,318.5594529,644,1.023875,0
A5692,7,300,371,7,0,7,7,332,0,0,18,0,50,430.341943,672,0.023333333,1
A5693,7,250,-14,9,0,9,9,14,30,0,7,0,0,710.9927783,862,0.036,0
A5694,7,325,279,264,0,25,25,50,24,0,9,2,0,763.3855549,707,0.812615385,0
A5695,7,250,15,7,0,7,7,15,0,0,7,0,0,477.8477074,,0.028,0
A5696,7,425,393,429,4,25,29,40,62,0,11,3,0,310.8385729,635,1.009505882,0
A5697,7,250,205,188,0,25,25,25,0,0,7,2,0,523.1960801,663,0.75348,0
A5698,7,350,303,262,0,25,25,61,0,0,18,2,0,725.7121375,754,0.747428571,0
A5699,7,350,309,337,0,25,25,25,40,0,10,3,0,481.6111995,710,0.961457143,0
A5700,7,250,182,172,0,25,25,60,37,0,11,1,0,106.8604813,806,0.68692,0
A5701,7,700,577,538,0,30,30,50,0,0,0,11,0,662.1808397,737,0.767914286,0
A5702,7,350,392,355,5,25,30,50,0,0,10,3,0,34.07142541,644,1.015228571,0
A5703,7,350,188,166,0,25,25,30,0,0,7,1,0,439.5390458,803,0.475257143,0
A5704,7,350,286,303,0,25,25,50,55,0,10,2,0,401.1400052,688,0.8656,0
A5705,7,250,294,251,1,25,26,265,244,0,7,0,29,416.9653735,640,1.00212,0
A5706,7,250,248,232,0,25,25,25,0,0,7,2,0,177.1870908,657,0.92716,0
A5707,7,350,397,307,0,25,25,100,0,0,7,3,0,810.5862146,677,0.876628571,0
A5708,7,250,7,93,0,25,25,7,86,0,7,0,0,184.2395231,713,0.37352,0
A5709,7,300,328,264,0,25,25,456,145,206,24,16,0,695.196312,656,0.879166667,0
A5710,7,350,335,338,0,25,25,35,28,0,7,3,0,522.3748996,639,0.965914286,0
A5711,7,350,275,283,0,25,25,60,56,0,9,2,0,529.5900016,708,0.807742857,0
A5712,7,250,191,194,0,25,25,50,44,0,7,2,0,986.6150916,671,0.77488,0
A5713,7,400,7,7,0,7,7,7,0,0,7,0,0,124.8651197,940,0.0175,0
A5714,7,250,257,254,4,25,29,32,22,0,7,1,0,617.7614805,651,1.01728,0
A5715,7,300,301,249,0,30,30,100,28,0,2,18,0,233.9951393,640,0.831566667,0
A5716,7,700,620,556,0,30,30,120,44,0,0,12,0,117.6297114,648,0.793928571,0
A5717,7,700,720,720,20,30,50,50,30,0,6,14,0,139.8066936,636,1.029057143,0
A5718,7,700,654,670,0,30,30,30,33,0,0,13,0,94.78410598,,0.957742857,0
A5719,7,350,259,246,0,25,25,25,0,0,9,2,0,875.7468127,732,0.701542857,0
A5720,7,250,329,185,0,25,25,154,0,0,7,3,0,24.17831395,656,0.73864,0
A5721,7,250,256,267,17,25,42,25,27,0,7,2,0,36.00224348,652,1.06884,0
A5722,7,250,258,275,25,25,50,50,55,0,9,2,0,11.38297513,655,1.09984,1
A5723,7,250,248,252,2,25,27,125,120,0,7,2,0,488.4029905,647,1.0088,0
A5724,7,250,237,262,12,25,37,510,526,0,9,0,0,413.7271903,913,1.04832,1
A5725,7,350,360,323,0,25,25,50,0,0,10,3,0,154.3639996,717,0.922342857,0
A5726,7,700,592,287,0,30,30,400,84,0,0,11,0,661.2153617,661,0.410442857,0
A5727,7,350,303,279,0,25,25,100,64,0,9,2,0,737.4068682,646,0.797085714,1
A5728,7,350,320,330,0,25,25,25,26,0,7,3,0,565.3727965,659,0.943514286,0
A5729,7,400,384,382,0,25,25,25,13,0,7,3,0,791.7045138,648,0.955025,0
A5730,7,250,122,260,10,25,35,35,160,0,9,4,0,226.4085227,641,1.03964,1
A5731,7,250,190,189,0,25,25,61,41,0,18,2,0,583.5065461,688,0.75728,0
A5732,7,250,289,7,0,7,7,289,0,0,7,0,0,5.675762197,680,0.02824,1
A5733,7,250,122,221,0,25,25,50,140,0,7,1,0,981.7318642,667,0.88472,1
A5734,7,250,54,220,0,25,25,30,177,0,18,1,0,442.4099257,689,0.87868,0
A5735,7,250,7,143,0,25,25,50,179,0,7,0,0,63.82639657,772,0.57176,0
A5736,7,300,217,234,0,25,25,25,33,0,7,2,0,686.6666949,717,0.781633333,0
A5737,7,350,230,275,0,25,25,50,87,0,7,2,0,990.1596342,687,0.786171429,1
A5738,7,250,250,229,0,25,25,50,18,0,9,2,0,7.47220393,675,0.91748,0
A5739,7,250,214,220,0,25,25,25,23,0,7,2,0,23.18795844,687,0.88116,0
A5740,7,250,199,226,0,25,25,50,66,0,9,2,0,640.5942979,660,0.9022,0
A5741,7,400,406,394,0,25,25,200,178,0,7,3,0,863.8995605,653,0.98585,0
A5742,7,250,215,223,0,25,25,65,67,0,7,-1,0,130.1892969,667,0.89104,0
A5743,7,700,821,750,50,30,80,93,0,0,7,15,0,123.9716693,604,1.070942857,1
A5744,7,300,287,275,0,25,25,30,9,0,7,2,0,203.6107817,664,0.917666667,0
A5745,7,300,264,300,0,25,25,30,54,0,10,2,0,744.820584,635,0.999333333,1
A5746,7,250,270,7,0,7,7,248,-22,0,7,0,0,699.792273,648,0.02824,0
A5747,7,250,256,252,2,25,27,35,19,0,9,2,0,919.825623,652,1.00872,0
A5748,7,300,256,219,0,25,25,256,212,0,7,0,0,970.7242553,683,0.7313,0
A5749,7,300,164,176,0,25,25,175,179,0,7,0,0,266.809266,654,0.585766667,0
A5750,7,250,281,18,0,18,18,281,0,0,18,0,0,751.7199206,606,0.072,1
A5751,7,250,273,183,0,25,25,100,0,0,9,2,0,474.9441295,681,0.73344,0
A5752,7,300,296,272,0,30,30,30,0,0,0,6,0,209.902291,680,0.905733333,1
A5753,7,300,292,310,10,30,40,30,39,0,3,6,0,552.8210856,679,1.031733333,0
A5754,7,700,707,680,0,30,30,40,0,0,0,14,0,447.4775371,644,0.971971429,0
A5755,7,700,689,657,0,30,30,45,0,0,0,13,0,450.639609,668,0.939242857,0
A5756,7,300,282,304,4,25,29,50,60,0,10,2,0,75.20385137,645,1.013133333,0
A5757,7,250,243,217,0,25,25,35,0,0,7,2,0,548.3061838,649,0.86868,0
A5758,7,250,90,123,0,25,25,90,116,0,7,0,0,274.5210695,778,0.49304,0
A5759,7,250,231,215,0,25,25,25,0,0,7,2,0,625.1932083,699,0.8594,0
A5760,7,250,301,134,0,25,25,150,3,0,8,1,29,706.3973195,690,0.53652,0
A5761,7,250,260,259,9,25,34,70,58,0,9,2,0,407.1205283,646,1.03532,0
A5762,7,325,257,231,0,25,25,35,0,0,7,2,0,731.0038829,736,0.711815385,0
A5763,7,250,193,148,0,25,25,100,51,0,7,-3,0,194.7451868,670,0.59016,0
A5764,7,250,224,201,0,25,25,30,0,0,7,0,0,954.7980179,687,0.80324,0
A5765,7,250,223,225,0,25,25,25,20,0,7,1,0,679.2896917,659,0.90168,0
A5766,7,300,313,262,0,25,25,60,0,0,7,2,0,662.0277403,683,0.873533333,0
A5767,7,350,309,332,0,25,25,30,40,0,10,3,0,139.5588671,647,0.947828571,0
A5768,7,350,335,344,0,25,25,25,22,0,10,3,0,924.7305939,648,0.984228571,0
A5769,7,300,224,228,0,25,25,50,45,0,7,2,0,968.7684036,723,0.758533333,0
A5770,7,250,249,253,3,25,28,250,246,0,7,0,0,346.9882098,652,1.01052,0
A5771,7,250,137,191,0,25,25,50,95,0,7,1,0,532.6018032,707,0.76316,0
A5772,7,300,176,263,0,25,25,25,103,0,7,2,0,619.3822634,686,0.877033333,1
A5773,7,250,57,22,0,22,22,50,8,0,7,1,0,230.3004353,790,0.08968,0
A5774,7,350,308,267,0,25,25,50,0,0,7,2,0,624.1212534,685,0.763457143,0
A5775,7,250,195,217,0,25,25,25,36,0,9,2,0,186.504556,689,0.86796,0
A5776,7,400,398,335,0,25,25,90,17,0,7,3,0,355.8803161,,0.83705,1
A5777,7,350,269,282,0,25,25,28,31,0,7,2,0,915.6792872,697,0.805,0
A5778,7,250,225,219,0,25,25,30,17,0,7,0,0,107.245709,664,0.87644,1
A5779,7,400,54,422,22,25,47,352,714,0,7,0,0,152.6379346,638,1.0554,0
A5780,7,250,209,235,0,25,25,50,65,0,9,2,0,224.0186915,672,0.93984,0
A5781,7,300,140,7,0,7,7,140,0,0,7,0,0,220.9754792,932,0.023333333,0
A5782,7,250,256,222,0,25,25,60,15,0,9,2,0,345.2156948,669,0.88804,0
A5783,7,350,357,360,10,25,35,32,25,0,7,3,0,94.24994619,644,1.028114286,0
A5784,7,325,7,188,0,25,25,100,274,0,7,0,0,66.94519215,642,0.579476923,1
A5785,7,250,229,254,4,25,29,50,66,0,7,2,0,481.6530788,651,1.01408,0
A5786,7,250,249,232,0,25,25,25,0,0,7,1,0,669.2582635,674,0.9268,0
A5787,7,250,255,269,19,25,44,30,36,0,7,1,0,513.9002574,687,1.07476,0
A5788,7,250,207,156,0,25,25,57,0,0,7,-1,0,499.1464754,729,0.62484,0
A5789,7,300,328,306,6,30,36,161,122,0,11,5,0,79.8221957,658,1.0192,0
A5790,7,300,326,274,0,30,30,60,0,0,2,6,0,811.9066482,701,0.913766667,0
A5791,7,700,682,682,0,30,30,30,16,0,0,14,0,547.8965644,658,0.974371429,0
A5792,7,250,212,196,0,25,25,25,0,0,7,2,0,734.6579457,717,0.78236,0
A5793,7,250,274,242,0,25,25,56,13,0,9,2,0,852.1815835,649,0.96772,0
A5794,7,350,322,282,0,25,25,50,0,0,7,2,0,264.3456025,657,0.805428571,0
A5795,7,250,334,232,0,25,25,150,33,0,13,2,0,458.428445,667,0.92812,0
A5796,7,250,300,211,0,25,25,100,0,0,9,2,0,52.29497469,686,0.84352,1
A5797,7,450,435,205,0,25,25,435,198,0,7,0,0,318.9641342,808,0.455933333,0
A5798,7,450,237,205,0,25,25,40,0,0,7,2,0,65.08259947,805,0.4564,0
A5799,7,250,256,232,0,25,25,31,0,0,7,1,0,88.64239198,673,0.9282,0
A5800,7,250,248,258,8,25,33,50,51,0,9,-1,0,17.23798863,649,1.03292,1
A5801,7,700,734,624,0,30,30,250,127,0,0,12,0,190.3554969,739,0.891128571,0
A5802,7,250,289,211,0,25,25,89,0,0,9,2,0,402.0426944,693,0.84388,0
A5803,7,250,187,77,0,25,25,158,70,0,7,0,29,587.1242313,832,0.30844,1
A5804,7,250,187,77,0,25,25,158,70,0,7,0,29,144.7990068,832,0.30844,1
A5805,7,250,161,147,0,25,25,25,2,0,8,1,0,425.9242799,762,0.58872,0
A5806,7,750,211,544,0,25,25,50,374,0,7,3,0,87.46648524,653,0.725773333,0
A5807,7,250,330,7,0,7,7,568,238,0,7,0,0,35.07788757,717,0.028,0
A5808,7,300,288,257,0,25,25,40,0,0,7,2,0,855.6241001,686,0.858,0
A5809,7,350,20,27,0,25,25,51,15,0,18,25,0,179.6463156,918,0.077685714,0
A5810,7,250,224,217,0,25,25,40,24,0,9,0,0,468.1744008,653,0.86808,0
A5811,7,250,237,230,0,25,25,25,7,0,9,2,0,594.2897626,674,0.91964,0
A5812,7,700,653,710,10,30,40,50,93,0,0,14,0,69.60206645,645,1.014271429,1
A5813,7,300,290,280,0,25,25,36,6,0,18,2,0,636.9659087,673,0.933766667,0
A5814,7,300,308,287,0,25,25,33,0,0,10,3,0,164.7791358,663,0.956866667,0
A5815,7,250,66,8,0,8,8,65,0,0,7,0,0,176.1548403,931,0.03096,0
A5816,7,250,111,231,0,25,25,30,130,0,18,2,0,628.5556441,679,0.92228,0
A5817,7,250,159,227,0,25,25,40,99,0,7,1,0,709.7877234,679,0.90788,0
A5818,7,250,291,182,0,25,25,120,0,0,9,2,0,247.5437628,641,0.7278,1
A5819,7,300,242,300,0,25,25,25,74,0,7,2,0,869.970904,653,1.001066667,0
A5820,7,350,128,112,0,25,25,25,0,0,8,1,0,571.1396878,834,0.319857143,0
A5821,7,325,308,295,0,25,25,35,10,0,10,2,0,750.8912406,680,0.908061539,0
A5822,7,250,140,134,0,25,25,100,86,0,7,2,0,536.7757668,788,0.5362,0
A5823,7,250,256,256,6,25,31,75,66,0,7,2,0,928.6064079,642,1.0244,1
A5824,7,350,330,315,0,25,25,25,0,0,7,3,0,438.5707591,682,0.899657143,0
A5825,7,350,313,300,0,25,25,25,0,0,10,3,0,823.4395836,684,0.856257143,1
A5826,7,250,240,235,0,25,25,31,15,0,9,2,0,954.7157166,659,0.93964,0
A5827,7,250,7,7,0,7,7,84,77,0,7,0,0,688.5169551,932,0.02824,0
A5828,7,500,0,284,0,25,25,107,74,0,7,3,0,941.3793877,,0.56884,0
A5829,7,350,262,264,0,25,25,25,18,0,7,2,0,809.0147405,702,0.754371429,0
A5830,7,700,415,593,0,30,30,50,212,0,5,11,0,539.9114156,662,0.846585714,0
A5831,7,250,355,172,0,25,25,191,0,0,7,2,0,762.1996269,732,0.689,0
A5832,7,250,84,153,0,25,25,100,162,0,7,0,0,875.9390567,765,0.6126,1
A5833,7,300,176,251,0,25,25,40,106,0,7,2,0,657.3875936,700,0.8378,0
A5834,7,250,293,250,0,25,25,180,128,0,7,2,0,433.3043052,650,0.99808,0
A5835,7,300,-138,233,0,30,30,307,675,0,2,0,0,623.0756345,,0.776366667,0
A5836,7,250,151,253,3,25,28,50,142,0,9,1,0,216.2271773,649,1.01072,0
A5837,7,275,304,281,6,25,31,50,18,0,7,2,0,473.1322817,748,1.020872727,0
A5838,7,250,28,111,0,25,25,100,176,0,7,0,0,425.3961895,783,0.44236,0
A5839,7,275,250,229,0,25,25,30,0,0,7,2,0,125.5309091,689,0.832945455,0
A5840,7,250,329,316,66,25,91,25,0,0,10,3,0,262.3910942,655,1.2652,1
A5841,7,325,58,55,0,25,25,105,95,0,7,0,0,826.8188362,850,0.170338462,0
A5842,7,325,287,296,0,25,25,60,60,0,7,2,0,580.0635615,720,0.910092308,0
A5843,7,250,250,197,0,25,25,261,188,0,20,0,0,390.7000492,662,0.7866,0
A5844,7,250,123,222,0,25,25,25,115,0,9,0,0,386.2819461,710,0.887,0
A5845,7,250,201,175,0,25,25,35,0,0,7,1,0,672.0364528,818,0.69888,0
A5846,7,250,197,206,0,25,25,100,105,0,7,-3,0,278.5262532,652,0.82264,1
A5847,7,250,0,259,9,25,34,100,65,123,9,1,0,663.5546003,647,1.03632,1
A5848,7,300,367,223,0,30,30,150,0,0,11,7,11,522.2866811,648,0.744566667,0
A5849,7,250,123,195,0,25,25,25,87,0,9,1,0,823.0753979,734,0.77968,0
A5850,7,700,0,0,0,0,0,0,0,0,0,0,0,856.0693956,0,-0.000114286,0
A5851,7,350,386,256,0,25,25,174,24,0,18,2,0,833.0696725,648,0.7316,0
A5852,7,300,270,274,0,25,25,30,25,0,7,2,0,580.8237765,692,0.913766667,0
A5853,7,250,7,7,0,7,7,7,0,0,7,0,0,511.6148237,788,0.028,1
A5854,7,250,222,132,0,25,25,100,0,0,8,1,0,103.0252743,827,0.52712,0
A5855,7,750,397,591,0,25,25,100,283,0,7,4,0,739.4506579,922,0.78844,0
A5856,7,350,343,348,0,25,25,50,43,0,10,3,0,952.4975273,676,0.995428571,0
A5857,7,450,431,416,0,25,25,25,0,0,7,4,0,245.9666905,653,0.924955556,0
A5858,7,400,400,406,6,25,31,26,18,0,11,3,0,313.168499,673,1.015025,0
A5859,7,350,315,315,0,25,25,30,18,0,10,3,0,583.4967158,652,0.900457143,0
A5860,7,300,288,283,0,25,25,25,11,0,7,2,0,651.5931982,621,0.943033333,1
A5861,7,300,301,288,0,25,25,25,0,0,10,2,0,445.3388486,649,0.959433333,1
A5862,7,250,211,195,0,25,25,25,0,0,7,2,0,540.5180314,679,0.77996,0
A5863,7,250,234,259,9,25,34,30,46,0,7,2,0,837.7327911,664,1.03772,0
A5864,7,300,286,270,0,25,25,25,0,0,7,2,0,93.16628791,685,0.9003,0
A5865,7,350,321,282,0,25,25,57,5,0,9,2,0,883.5876634,703,0.804457143,0
A5866,7,300,326,231,0,25,25,337,224,0,18,0,0,86.57886395,712,0.771333333,0
A5867,7,250,234,234,0,25,25,25,15,0,9,1,0,11.72880277,669,0.9364,0
A5868,7,250,242,241,0,25,25,30,19,0,9,1,0,141.7110763,662,0.96284,0
A5869,7,700,87,623,0,30,30,30,558,0,0,7,0,258.7824621,667,0.889385714,0
A5870,7,400,371,382,0,25,25,25,26,0,7,3,0,212.709177,668,0.9548,0
A5871,7,250,282,257,7,25,32,270,238,0,7,1,0,273.1973764,651,1.02872,0
A5872,7,250,266,249,0,25,25,41,15,0,7,2,0,438.5190005,686,0.99624,0
A5873,7,250,294,211,0,25,25,94,0,0,9,2,0,880.6288334,650,0.845,0
A5874,7,250,243,188,0,25,25,65,0,0,9,2,0,744.1968782,668,0.75312,0
A5875,7,350,91,295,0,25,25,35,230,0,7,2,0,311.7291849,695,0.842085714,0
A5876,7,350,332,383,33,25,58,50,91,0,7,3,0,751.7126962,667,1.092971429,0
A5877,7,325,333,319,0,25,25,35,11,0,7,3,0,714.1347803,642,0.981107692,0
A5878,7,300,223,279,0,25,25,25,68,0,11,2,0,702.9779866,673,0.930733333,0
A5879,6,"1,000",974,902,0,28,28,86,0,0,7,8,0,66.85174635,656,0.90228,0
A5880,6,275,128,279,4,25,29,46,177,0,18,3,0,67.93496452,636,1.014872727,0
A5881,6,250,224,149,0,25,25,200,115,0,8,2,0,490.97278,646,0.59604,0
A5882,6,300,222,266,0,25,25,30,66,0,7,2,0,287.1770565,629,0.8879,0
A5883,6,250,258,232,0,25,25,58,23,0,7,2,0,707.6399205,643,0.92664,0
A5884,6,300,355,253,0,25,25,100,0,0,9,3,15,887.3114778,726,0.8417,0
A5885,6,250,239,212,0,25,25,239,203,0,9,0,0,346.0078345,640,0.84692,0
A5886,6,300,230,249,0,25,25,50,60,0,7,2,0,684.2937994,739,0.8297,0
A5887,6,250,158,255,5,25,30,100,4,169,7,17,0,981.0772042,663,1.02,0
A5888,6,300,332,292,0,25,25,50,0,0,7,2,0,581.2281812,640,0.9724,0
A5889,6,250,301,151,0,25,25,203,44,0,7,2,0,674.6342539,642,0.60304,0
A5890,6,325,188,241,0,25,25,50,94,0,7,2,0,805.8924909,627,0.742861539,0
A5891,6,325,284,194,0,25,25,100,0,0,7,2,0,130.4289066,744,0.596061539,0
A5892,6,300,257,282,0,25,25,25,38,0,9,2,0,358.6235523,658,0.940766667,0
A5893,6,400,362,340,0,25,25,35,0,0,10,3,0,655.479245,683,0.849175,0
A5894,6,350,353,359,9,25,34,30,25,0,7,3,0,108.2405249,661,1.024457143,0
A5895,6,250,77,231,0,25,25,75,221,0,7,1,0,815.8176651,710,0.923,0
A5896,6,250,220,214,0,25,25,25,8,0,9,2,0,700.5864206,647,0.85544,0
A5897,6,300,217,175,0,25,25,50,0,0,7,2,0,734.7889092,644,0.584366667,0
A5898,6,300,246,225,0,25,25,30,0,0,7,2,0,514.6374429,739,0.748966667,0
A5899,6,250,243,216,0,25,25,40,4,0,7,2,0,173.0649407,,0.86568,0
A5900,6,350,390,356,6,25,31,187,140,0,10,3,0,754.9378464,657,1.017314286,0
A5901,6,250,132,116,0,25,25,25,0,0,8,1,0,615.3042324,760,0.46448,0
A5902,6,275,261,257,0,25,25,30,14,0,9,2,0,570.325063,645,0.932836364,0
A5903,6,250,205,179,0,25,25,50,16,0,9,-1,0,128.2391545,646,0.71576,0
A5904,6,400,423,394,0,25,25,50,0,0,18,3,0,335.6489238,678,0.985025,0
A5905,6,250,189,234,0,25,25,25,60,0,9,2,0,531.4329736,641,0.93584,0
A5906,6,250,273,262,12,25,37,273,255,0,7,0,0,715.1297534,707,1.04712,0
A5907,6,250,190,208,0,25,25,45,53,0,9,1,0,231.5471685,748,0.8314,0
A5908,6,250,93,32,0,25,25,93,25,0,7,0,0,690.7417472,724,0.12804,0
A5909,6,250,253,109,0,25,25,153,0,0,7,2,0,36.93389775,632,0.43564,0
A5910,6,300,55,7,0,7,7,55,0,0,7,0,0,393.8463596,908,0.023333333,0
A5911,6,250,297,7,0,7,7,383,115,0,7,0,29,658.0961699,735,0.028,0
A5912,6,300,208,262,0,25,25,150,196,0,7,1,0,879.4461731,674,0.874133333,0
A5913,6,250,200,255,5,25,30,50,95,0,9,2,0,919.1439745,681,1.02168,0
A5914,6,350,292,298,0,25,25,25,21,0,7,2,0,276.8187047,643,0.851914286,0
A5915,6,250,172,172,0,25,25,0,0,0,0,0,0,88.86170211,643,0.688,0
A5916,6,300,241,312,12,25,37,30,89,0,10,2,0,788.3323971,657,1.039566667,0
A5917,6,250,276,217,0,25,25,70,0,0,9,2,0,669.2936877,677,0.8698,0
A5918,6,250,227,187,0,25,25,50,0,0,9,2,0,656.1649961,738,0.7478,0
A5919,6,325,291,271,0,25,25,30,0,0,7,2,0,735.3525551,682,0.833138462,0
A5920,6,250,289,221,0,25,25,114,10,0,9,27,0,971.2632823,661,0.88584,0
A5921,6,250,231,225,0,25,25,30,15,0,7,2,0,702.6236989,717,0.90044,0
A5922,6,400,360,345,0,25,25,25,0,0,7,3,0,295.2324366,628,0.86255,0
A5923,6,325,221,277,0,25,25,25,72,0,7,2,0,305.0975334,674,0.853323077,0
A5924,6,250,222,201,0,25,25,30,0,0,7,2,0,505.5060414,701,0.80464,0
A5925,6,350,7,7,0,7,7,7,0,0,7,0,0,312.1566331,929,0.020171429,0
A5926,6,400,109,89,0,25,25,288,261,0,7,0,0,263.4473985,806,0.221275,0
A5927,6,250,206,191,0,25,25,25,0,0,9,0,0,82.77421811,650,0.76208,0
A5928,6,250,230,236,0,25,25,25,23,0,7,1,0,946.6334496,645,0.94268,0
A5929,6,600,593,570,0,25,25,35,0,0,7,5,0,393.0845995,652,0.949283333,0
A5930,6,250,259,233,0,25,25,35,0,0,7,2,0,149.3218358,646,0.93024,0
A5931,6,700,383,456,0,30,30,200,265,0,0,9,0,680.1471377,735,0.651985714,0
A5932,6,250,158,188,0,25,25,300,322,0,7,0,0,272.0959213,923,0.75032,0
A5933,6,250,115,98,0,25,25,25,0,0,7,1,0,97.10650694,,0.39316,0
A5934,6,250,202,202,0,25,25,30,20,0,9,2,0,870.1705509,646,0.8076,0
A5935,6,250,284,239,0,25,25,150,97,0,7,1,0,532.8264844,637,0.95468,0
A5936,6,325,310,220,0,25,25,100,0,0,7,2,0,631.9969527,723,0.675476923,0
A5937,6,250,252,203,0,25,25,253,197,0,7,0,0,61.93905178,640,0.81244,0
A5938,6,300,264,281,0,25,25,25,29,0,9,2,0,209.9156315,643,0.935333333,0
A5939,6,275,191,210,0,25,25,32,40,0,9,2,0,898.5112274,699,0.761818182,0
A5940,6,250,243,229,0,25,25,50,25,0,9,2,0,740.2342279,634,0.91424,0
A5941,6,250,260,229,0,25,25,50,10,0,7,2,0,133.3051578,664,0.915,1
A5942,6,350,302,332,0,25,25,25,42,0,10,3,0,978.6074102,628,0.947457143,0
A5943,6,350,358,347,0,25,25,50,26,0,10,3,0,425.0636357,639,0.991371429,0
A5944,6,300,257,238,0,25,25,105,75,0,9,2,0,173.6973162,650,0.792166667,0
A5945,6,250,37,157,0,25,25,50,163,0,7,0,0,837.1548348,726,0.62868,0
A5946,6,250,184,7,0,7,7,184,0,0,7,0,0,650.4588766,910,0.028,0
A5947,6,300,22,203,0,25,25,100,273,0,7,0,0,504.8745229,631,0.675666667,1
A5948,6,250,245,205,0,25,25,50,1,0,7,2,0,188.408877,642,0.81844,1
A5949,6,250,256,259,9,25,34,273,258,0,18,0,0,157.1113249,635,1.0352,1
A5950,6,400,383,348,0,25,25,50,2,0,10,3,0,73.48934377,643,0.87,0
A5951,6,250,252,221,0,25,25,40,0,0,7,2,0,907.9403709,651,0.88208,0
